date_btc,open_btc,high_btc,low_btc,close_btc,volume_usd_btc
2018-03-24 00:00:00+00:00,8917.99,9020.0,8505.0,8547.0,83179253.30280027
2018-03-25 00:00:00+00:00,8541.96,8680.0,8368.63,8453.9,77403165.70611733
2018-03-26 00:00:00+00:00,8451.12,8500.0,7831.15,8149.66,144195319.25407964
2018-03-27 00:00:00+00:00,8152.26,8211.62,7742.11,7791.7,96502154.63955696
2018-03-28 00:00:00+00:00,7791.69,8104.98,7723.03,7932.41,66930857.0337784
2018-03-29 00:00:00+00:00,7932.41,7968.0,6914.53,7088.38,156923365.4529709
2018-03-30 00:00:00+00:00,7086.14,7302.35,6550.0,6850.0,199344918.985361
2018-03-31 00:00:00+00:00,6839.63,7231.73,6794.26,6928.62,80230627.76231849
2018-04-01 00:00:00+00:00,6926.5,7045.71,6427.16,6813.52,122963192.5834758
2018-04-02 00:00:00+00:00,6816.31,7106.5,6759.96,7052.76,96087933.18998462
2018-04-03 00:00:00+00:00,7052.75,7506.84,7001.28,7416.27,119324384.89712632
2018-04-04 00:00:00+00:00,7415.53,7430.0,6710.38,6799.95,107297787.81282468
2018-04-05 00:00:00+00:00,6799.37,6928.7,6578.95,6771.69,80546110.33733684
2018-04-06 00:00:00+00:00,6771.3,6850.0,6510.0,6618.33,56112968.65840622
2018-04-07 00:00:00+00:00,6627.7,7069.13,6600.99,6904.9,53050634.30703773
2018-04-08 00:00:00+00:00,6904.21,7104.52,6894.8,7027.26,30587540.140039463
2018-04-09 00:00:00+00:00,7027.26,7175.83,6611.49,6780.1,68505562.33711863
2018-04-10 00:00:00+00:00,6782.39,6900.0,6653.21,6835.67,44296459.27232231
2018-04-11 00:00:00+00:00,6824.75,6984.92,6809.26,6940.94,40433825.766193226
2018-04-12 00:00:00+00:00,6940.94,8069.34,6758.45,7923.78,150816318.42611203
2018-04-13 00:00:00+00:00,7923.78,8239.33,7753.32,7896.92,154826561.4274106
2018-04-14 00:00:00+00:00,7885.9,8232.14,7835.0,8000.41,71487909.28575306
2018-04-15 00:00:00+00:00,8003.39,8417.0,8001.23,8354.22,63014551.598836
2018-04-16 00:00:00+00:00,8353.43,8424.99,7905.0,8048.15,87456050.59232314
2018-04-17 00:00:00+00:00,8054.68,8160.85,7806.81,7890.87,73204794.21090558
2018-04-18 00:00:00+00:00,7890.87,8235.0,7870.35,8172.84,75412466.82737215
2018-04-19 00:00:00+00:00,8172.83,8297.99,8074.44,8271.31,78055081.39818929
2018-04-20 00:00:00+00:00,8273.0,8934.0,8216.9,8861.0,142304316.49074373
2018-04-21 00:00:00+00:00,8865.78,9023.4,8608.0,8920.71,136810755.49130407
2018-04-22 00:00:00+00:00,8924.93,9036.52,8760.0,8789.96,82154937.10573712
2018-04-23 00:00:00+00:00,8781.7,9006.39,8771.22,8946.95,92029380.88932456
2018-04-24 00:00:00+00:00,8942.0,9737.16,8930.0,9648.0,197402990.66836992
2018-04-25 00:00:00+00:00,9648.36,9755.53,8751.0,8864.99,292862958.99828887
2018-04-26 00:00:00+00:00,8855.07,9326.79,8647.29,9274.48,185888121.6428252
2018-04-27 00:00:00+00:00,9277.32,9387.82,8901.09,8921.43,101485855.21474932
2018-04-28 00:00:00+00:00,8916.54,9442.34,8854.47,9345.11,145394980.93578908
2018-04-29 00:00:00+00:00,9352.97,9538.75,9180.0,9393.99,102776995.77255791
2018-04-30 00:00:00+00:00,9396.32,9443.96,9111.0,9242.17,74729305.78533359
2018-05-01 00:00:00+00:00,9243.51,9249.99,8815.91,9066.9,110056425.50345744
2018-05-02 00:00:00+00:00,9066.9,9259.16,8975.23,9222.0,97524263.64637823
2018-05-03 00:00:00+00:00,9220.0,9799.99,9165.19,9732.43,113585239.94304596
2018-05-04 00:00:00+00:00,9737.0,9784.73,9527.38,9696.57,71037576.73116308
2018-05-05 00:00:00+00:00,9689.0,9948.98,9670.68,9823.28,72722773.51544355
2018-05-06 00:00:00+00:00,9827.04,9918.41,9375.0,9623.54,78485520.10256436
2018-05-07 00:00:00+00:00,9621.99,9634.5,9175.0,9359.52,127442486.9859632
2018-05-08 00:00:00+00:00,9356.79,9450.0,9015.0,9167.69,104679531.32245736
2018-05-09 00:00:00+00:00,9181.52,9368.79,8974.62,9308.49,105826680.62954956
2018-05-10 00:00:00+00:00,9308.49,9393.0,8987.74,9020.99,106131744.42914464
2018-05-11 00:00:00+00:00,9007.19,9018.38,8351.0,8411.42,171457767.96521327
2018-05-12 00:00:00+00:00,8408.79,8652.8,8208.81,8481.6,131167345.22465444
2018-05-13 00:00:00+00:00,8481.72,8775.9,8335.56,8696.58,85532816.76178372
2018-05-14 00:00:00+00:00,8696.54,8900.9,8286.57,8674.36,163615232.67040065
2018-05-15 00:00:00+00:00,8674.53,8865.0,8400.0,8474.99,105020652.17074238
2018-05-16 00:00:00+00:00,8481.99,8505.33,8100.01,8346.59,106044454.41548434
2018-05-17 00:00:00+00:00,8337.77,8500.0,7980.0,8067.03,66626605.31223187
2018-05-18 00:00:00+00:00,8058.16,8275.1,7929.53,8248.87,59236817.27832167
2018-05-19 00:00:00+00:00,8248.99,8395.0,8141.08,8231.2,31147484.44814475
2018-05-20 00:00:00+00:00,8225.55,8590.0,8170.71,8518.48,45275711.82788312
2018-05-21 00:00:00+00:00,8518.64,8589.1,8320.0,8391.76,51416070.607751325
2018-05-22 00:00:00+00:00,8403.23,8417.65,7951.41,7984.08,72663597.40771207
2018-05-23 00:00:00+00:00,7983.98,8032.01,7435.49,7502.89,132320227.45501284
2018-05-24 00:00:00+00:00,7509.99,7733.99,7267.24,7586.88,88374749.29921223
2018-05-25 00:00:00+00:00,7579.3,7661.07,7328.13,7471.18,75375564.36984593
2018-05-26 00:00:00+00:00,7459.21,7622.87,7276.04,7335.99,29663498.486510776
2018-05-27 00:00:00+00:00,7335.99,7412.57,7213.09,7347.39,23103508.634196352
2018-05-28 00:00:00+00:00,7348.64,7445.0,7084.99,7112.5,46826086.36670888
2018-05-29 00:00:00+00:00,7112.2,7537.0,7026.9,7469.45,82536832.36019282
2018-05-30 00:00:00+00:00,7469.45,7559.0,7273.89,7375.73,65942374.82051136
2018-05-31 00:00:00+00:00,7375.64,7601.23,7330.22,7492.28,54985897.38370593
2018-06-01 00:00:00+00:00,7492.28,7620.01,7348.45,7511.6,50798153.275093324
2018-06-02 00:00:00+00:00,7511.72,7700.0,7438.92,7642.0,30660993.62731482
2018-06-03 00:00:00+00:00,7642.0,7790.69,7581.03,7703.67,36432273.845112
2018-06-04 00:00:00+00:00,7712.97,7764.44,7449.68,7488.26,52347066.07236931
2018-06-05 00:00:00+00:00,7494.99,7685.0,7360.0,7617.98,75939491.50354719
2018-06-06 00:00:00+00:00,7617.98,7695.46,7482.61,7658.57,54054614.19621678
2018-06-07 00:00:00+00:00,7658.99,7750.0,7618.99,7689.28,58015688.73091493
2018-06-08 00:00:00+00:00,7676.41,7697.0,7542.0,7618.11,35626535.76236791
2018-06-09 00:00:00+00:00,7618.11,7686.45,7468.31,7492.7,20333547.236695696
2018-06-10 00:00:00+00:00,7498.0,7498.0,6627.7,6781.17,97599314.3073222
2018-06-11 00:00:00+00:00,6781.17,6919.97,6634.86,6880.61,78504486.52718003
2018-06-12 00:00:00+00:00,6880.76,6880.76,6461.42,6557.67,57888484.4111977
2018-06-13 00:00:00+00:00,6557.66,6624.45,6120.0,6307.4,121042188.57893547
2018-06-14 00:00:00+00:00,6308.49,6708.1,6270.69,6646.1,94280499.33784892
2018-06-15 00:00:00+00:00,6638.8,6666.66,6370.0,6390.6,45579080.70393013
2018-06-16 00:00:00+00:00,6390.6,6557.81,6333.63,6487.92,23056119.52650456
2018-06-17 00:00:00+00:00,6487.92,6575.35,6429.23,6453.41,18255127.47541292
2018-06-18 00:00:00+00:00,6451.03,6793.0,6381.25,6707.5,39843719.77123125
2018-06-19 00:00:00+00:00,6711.3,6841.81,6660.21,6736.52,36671457.82123615
2018-06-20 00:00:00+00:00,6728.44,6809.26,6558.95,6756.58,35092114.70896615
2018-06-21 00:00:00+00:00,6756.6,6792.2,6677.85,6718.33,32498741.826515105
2018-06-22 00:00:00+00:00,6718.33,6737.97,5940.0,6050.45,112200416.3954571
2018-06-23 00:00:00+00:00,6055.17,6261.0,6048.54,6177.38,28328670.71401223
2018-06-24 00:00:00+00:00,6169.91,6255.05,5780.0,6153.4,70293942.88246246
2018-06-25 00:00:00+00:00,6153.6,6365.34,6075.01,6253.61,60595537.9472108
2018-06-26 00:00:00+00:00,6252.28,6277.0,6025.68,6068.0,47036842.82949856
2018-06-27 00:00:00+00:00,6073.99,6181.11,5985.0,6135.64,45691261.60518238
2018-06-28 00:00:00+00:00,6135.64,6165.49,5818.14,5848.33,51923804.725906745
2018-06-29 00:00:00+00:00,5845.2,6299.0,5774.72,6204.24,74868879.30178492
2018-06-30 00:00:00+00:00,6204.01,6510.0,6190.28,6385.71,44157752.192875385
2018-07-01 00:00:00+00:00,6385.75,6438.55,6259.34,6349.99,26420438.744727824
2018-07-02 00:00:00+00:00,6345.48,6667.57,6270.69,6612.98,58192917.76504155
2018-07-03 00:00:00+00:00,6605.46,6666.0,6464.39,6507.99,38558964.88557231
2018-07-04 00:00:00+00:00,6507.99,6792.28,6413.2,6584.25,44158813.38032235
2018-07-05 00:00:00+00:00,6575.62,6700.0,6445.31,6533.69,50258553.29963511
2018-07-06 00:00:00+00:00,6533.69,6636.15,6449.76,6596.53,36001698.31494341
2018-07-07 00:00:00+00:00,6604.74,6820.0,6510.0,6759.99,32737251.66081249
2018-07-08 00:00:00+00:00,6755.46,6783.54,6674.6,6706.6,34511129.15282314
2018-07-09 00:00:00+00:00,6706.6,6814.72,6620.0,6666.75,47768711.99030278
2018-07-10 00:00:00+00:00,6666.75,6683.9,6270.84,6299.46,57722076.55131754
2018-07-11 00:00:00+00:00,6304.45,6400.0,6285.0,6380.0,40641472.7926768
2018-07-12 00:00:00+00:00,6379.13,6380.0,6072.0,6243.88,48655227.96420514
2018-07-13 00:00:00+00:00,6243.53,6337.25,6121.01,6215.59,36680034.630213365
2018-07-14 00:00:00+00:00,6208.78,6317.84,6180.0,6243.98,16139027.16592195
2018-07-15 00:00:00+00:00,6245.99,6397.21,6227.76,6349.3,22579971.825481467
2018-07-16 00:00:00+00:00,6353.25,6755.0,6333.63,6721.04,63205039.740748346
2018-07-17 00:00:00+00:00,6721.21,7468.31,6657.95,7310.71,92870116.85004248
2018-07-18 00:00:00+00:00,7310.71,7599.98,7239.15,7378.1,98481951.34353895
2018-07-19 00:00:00+00:00,7384.92,7570.9,7278.84,7471.42,65772801.257648736
2018-07-20 00:00:00+00:00,7474.35,7696.88,7265.0,7330.84,68757205.10378845
2018-07-21 00:00:00+00:00,7330.84,7458.0,7212.0,7409.92,30008769.764129497
2018-07-22 00:00:00+00:00,7398.16,7581.03,7336.15,7396.6,37781676.08675648
2018-07-23 00:00:00+00:00,7393.5,7800.0,7369.86,7719.62,97054560.9503081
2018-07-24 00:00:00+00:00,7712.46,8496.96,7691.14,8403.83,157213906.53094932
2018-07-25 00:00:00+00:00,8394.48,8475.0,8049.22,8174.06,84585733.43798923
2018-07-26 00:00:00+00:00,8174.06,8314.23,7855.97,7926.0,64136174.78104374
2018-07-27 00:00:00+00:00,7926.0,8274.98,7798.48,8183.05,71206985.26845889
2018-07-28 00:00:00+00:00,8177.72,8259.0,8051.43,8237.74,22782956.804635245
2018-07-29 00:00:00+00:00,8231.07,8299.99,8109.74,8216.74,32704921.019603223
2018-07-30 00:00:00+00:00,8216.74,8295.0,7853.01,8160.21,96175354.39569324
2018-07-31 00:00:00+00:00,8162.28,8162.37,7633.67,7725.43,92659472.90059188
2018-08-01 00:00:00+00:00,7726.85,7761.56,7440.0,7602.01,86714367.7288752
2018-08-02 00:00:00+00:00,7600.22,7709.98,7455.0,7536.37,39658158.51804548
2018-08-03 00:00:00+00:00,7535.0,7542.92,7286.41,7416.98,71097533.42052771
2018-08-04 00:00:00+00:00,7416.98,7494.48,6926.0,7009.99,47890508.9283489
2018-08-05 00:00:00+00:00,7009.94,7086.8,6888.88,7032.61,42470882.2092654
2018-08-06 00:00:00+00:00,7028.89,7157.93,6835.06,6936.11,50755976.5428449
2018-08-07 00:00:00+00:00,6932.18,7155.0,6671.0,6717.68,67441429.32472411
2018-08-08 00:00:00+00:00,6717.67,6717.68,6121.0,6283.59,92171267.33867854
2018-08-09 00:00:00+00:00,6283.89,6627.0,6190.01,6543.76,62066822.224449046
2018-08-10 00:00:00+00:00,6544.98,6584.05,5995.75,6139.99,86549359.7579927
2018-08-11 00:00:00+00:00,6139.99,6494.13,6000.0,6239.98,42546523.93301743
2018-08-12 00:00:00+00:00,6240.49,6493.77,6163.44,6310.82,45247905.597282656
2018-08-13 00:00:00+00:00,6311.99,6544.37,6142.2,6252.63,55627653.50472752
2018-08-14 00:00:00+00:00,6252.63,6254.02,5880.0,6193.62,88167854.10575369
2018-08-15 00:00:00+00:00,6194.3,6628.5,6186.02,6272.3,78410733.25146866
2018-08-16 00:00:00+00:00,6273.34,6477.57,6208.37,6313.51,44821256.34900024
2018-08-17 00:00:00+00:00,6314.08,6584.49,6290.64,6580.15,43663122.1993069
2018-08-18 00:00:00+00:00,6578.13,6615.0,6303.0,6399.28,22377017.158456683
2018-08-19 00:00:00+00:00,6397.37,6545.0,6312.0,6481.99,20345095.378042597
2018-08-20 00:00:00+00:00,6481.63,6522.99,6223.9,6260.82,39160307.21014083
2018-08-21 00:00:00+00:00,6260.83,6513.28,6246.05,6479.27,36640542.19779992
2018-08-22 00:00:00+00:00,6478.99,6906.81,6250.0,6355.76,75987246.46614714
2018-08-23 00:00:00+00:00,6355.97,6575.99,6344.8,6525.01,26285571.30220548
2018-08-24 00:00:00+00:00,6525.99,6721.09,6445.32,6692.94,42664431.00561351
2018-08-25 00:00:00+00:00,6692.99,6800.0,6664.25,6732.4,33531723.23495624
2018-08-26 00:00:00+00:00,6732.99,6775.34,6558.95,6700.46,23288924.503634814
2018-08-27 00:00:00+00:00,6700.13,6944.47,6641.35,6904.51,40485894.147684105
2018-08-28 00:00:00+00:00,6911.7,7125.28,6861.17,7080.94,58221242.29143121
2018-08-29 00:00:00+00:00,7079.46,7124.06,6890.0,7032.96,40305745.5510581
2018-08-30 00:00:00+00:00,7034.47,7055.97,6792.85,6984.01,48016898.36625501
2018-08-31 00:00:00+00:00,6984.34,7101.03,6879.0,7017.35,40633126.6464457
2018-09-01 00:00:00+00:00,7015.78,7300.18,7015.22,7185.01,32982481.18201961
2018-09-02 00:00:00+00:00,7195.8,7334.5,7130.63,7290.31,24041157.48887651
2018-09-03 00:00:00+00:00,7291.94,7340.08,7184.0,7258.99,20542049.373555552
2018-09-04 00:00:00+00:00,7261.29,7411.85,7231.0,7361.0,33353778.98369819
2018-09-05 00:00:00+00:00,7353.48,7387.0,6650.0,6679.3,82882077.70531695
2018-09-06 00:00:00+00:00,6671.95,6705.59,6253.29,6493.09,95279756.36182924
2018-09-07 00:00:00+00:00,6488.01,6525.0,6322.0,6400.0,41868591.813632
2018-09-08 00:00:00+00:00,6401.01,6465.46,6113.23,6178.31,26469083.840702463
2018-09-09 00:00:00+00:00,6178.31,6451.51,6094.38,6236.04,25594665.00160162
2018-09-10 00:00:00+00:00,6238.99,6351.13,6223.9,6301.99,33852559.16569637
2018-09-11 00:00:00+00:00,6303.99,6405.0,6162.06,6279.99,44442216.022817805
2018-09-12 00:00:00+00:00,6274.6,6350.0,6192.89,6322.45,27073739.967192817
2018-09-13 00:00:00+00:00,6326.83,6537.46,6324.37,6485.7,45304868.116921216
2018-09-14 00:00:00+00:00,6482.95,6587.0,6384.36,6476.51,29779128.878034163
2018-09-15 00:00:00+00:00,6476.51,6570.1,6466.74,6520.15,8664102.872977233
2018-09-16 00:00:00+00:00,6521.49,6524.84,6349.47,6499.98,7141060.419453792
2018-09-17 00:00:00+00:00,6499.28,6530.24,6200.0,6254.52,27437877.012641188
2018-09-18 00:00:00+00:00,6251.49,6390.0,6226.63,6332.34,26573494.77451291
2018-09-19 00:00:00+00:00,6330.0,6510.0,6100.0,6388.4,46201441.4651753
2018-09-20 00:00:00+00:00,6388.4,6535.11,6333.63,6492.98,33618346.10652583
2018-09-21 00:00:00+00:00,6492.98,6775.34,6483.83,6749.45,57842691.15193723
2018-09-22 00:00:00+00:00,6748.85,6826.28,6624.79,6710.01,36850096.756028645
2018-09-23 00:00:00+00:00,6710.01,6774.91,6659.0,6702.22,21774205.30629787
2018-09-24 00:00:00+00:00,6703.37,6721.68,6550.96,6581.52,26528301.28260822
2018-09-25 00:00:00+00:00,6578.7,6579.59,6324.96,6428.99,52760258.65749628
2018-09-26 00:00:00+00:00,6428.09,6540.0,6379.44,6461.51,27758173.598435827
2018-09-27 00:00:00+00:00,6454.32,6736.85,6431.95,6681.62,37850389.17198906
2018-09-28 00:00:00+00:00,6684.5,6792.28,6525.67,6610.76,50519754.25540765
2018-09-29 00:00:00+00:00,6609.02,6609.02,6454.0,6579.38,22251567.917677887
2018-09-30 00:00:00+00:00,6574.29,6628.06,6510.0,6597.81,16380350.393643469
2018-10-01 00:00:00+00:00,6597.79,6638.15,6477.57,6571.2,31515738.9153984
2018-10-02 00:00:00+00:00,6569.32,6597.0,6447.28,6500.0,26754867.257235
2018-10-03 00:00:00+00:00,6500.0,6510.0,6396.34,6456.77,30829548.31464038
2018-10-04 00:00:00+00:00,6454.81,6604.89,6450.58,6547.56,25094836.41480445
2018-10-05 00:00:00+00:00,6548.83,6641.35,6510.0,6582.12,25059903.28518724
2018-10-06 00:00:00+00:00,6582.11,6595.69,6526.28,6544.08,13237239.109880246
2018-10-07 00:00:00+00:00,6547.93,6600.0,6493.92,6577.63,16152400.461804235
2018-10-08 00:00:00+00:00,6574.15,6656.63,6541.06,6604.75,26941067.50576232
2018-10-09 00:00:00+00:00,6604.76,6623.14,6553.13,6588.8,14857416.336274592
2018-10-10 00:00:00+00:00,6588.72,6589.79,6387.91,6517.55,33741791.458770275
2018-10-11 00:00:00+00:00,6517.55,6520.43,6055.28,6152.76,59166414.25983699
2018-10-12 00:00:00+00:00,6152.76,6243.79,6109.79,6185.15,20079356.888515577
2018-10-13 00:00:00+00:00,6182.03,6219.77,6168.83,6199.69,12114484.44225616
2018-10-14 00:00:00+00:00,6201.23,6349.47,6143.08,6183.0,15616639.29585555
2018-10-15 00:00:00+00:00,6185.04,6756.0,6149.28,6441.74,108838925.96437596
2018-10-16 00:00:00+00:00,6438.2,6493.77,6386.4,6461.2,30387630.347320944
2018-10-17 00:00:00+00:00,6457.67,6465.39,6407.69,6437.29,19062511.10777761
2018-10-18 00:00:00+00:00,6440.07,6490.0,6350.0,6396.18,24453678.917523187
2018-10-19 00:00:00+00:00,6394.23,6412.4,6355.99,6383.46,14618500.098826485
2018-10-20 00:00:00+00:00,6380.47,6424.16,6363.02,6412.86,8092891.414588001
2018-10-21 00:00:00+00:00,6412.86,6470.0,6401.01,6413.38,9883092.446040016
2018-10-22 00:00:00+00:00,6412.62,6429.23,6372.53,6406.06,15422816.62041851
2018-10-23 00:00:00+00:00,6409.39,6421.58,6354.26,6393.41,18227647.49942824
2018-10-24 00:00:00+00:00,6396.24,6473.0,6393.0,6411.96,22668446.40833547
2018-10-25 00:00:00+00:00,6411.96,6422.73,6361.73,6393.53,19478552.831711244
2018-10-26 00:00:00+00:00,6393.38,6450.3,6377.81,6406.1,21292763.774586704
2018-10-27 00:00:00+00:00,6406.1,6420.01,6381.25,6407.66,5703632.178181854
2018-10-28 00:00:00+00:00,6407.66,6420.0,6383.0,6405.57,5376179.942264546
2018-10-29 00:00:00+00:00,6404.27,6420.0,6208.37,6266.52,32528389.973375134
2018-10-30 00:00:00+00:00,6266.47,6289.0,6240.0,6269.46,15821467.750275347
2018-10-31 00:00:00+00:00,6269.45,6350.0,6199.25,6303.27,32449754.758354917
2018-11-01 00:00:00+00:00,6304.5,6365.33,6288.01,6340.99,13892921.88406449
2018-11-02 00:00:00+00:00,6343.85,6381.25,6328.33,6350.43,17006892.774036318
2018-11-03 00:00:00+00:00,6350.05,6351.74,6312.48,6335.0,6868018.154722549
2018-11-04 00:00:00+00:00,6333.59,6475.0,6310.57,6421.76,17170591.24030442
2018-11-05 00:00:00+00:00,6428.23,6441.43,6369.89,6403.2,14954600.9540952
2018-11-06 00:00:00+00:00,6404.97,6460.01,6378.24,6447.5,27532982.334209222
2018-11-07 00:00:00+00:00,6448.17,6544.0,6442.47,6501.0,31210162.75765773
2018-11-08 00:00:00+00:00,6501.0,6511.27,6388.88,6405.49,25410406.08552864
2018-11-09 00:00:00+00:00,6405.49,6418.18,6307.0,6325.0,20354666.08989275
2018-11-10 00:00:00+00:00,6325.0,6377.26,6323.0,6349.32,9672515.039428024
2018-11-11 00:00:00+00:00,6349.39,6365.0,6269.46,6357.54,10923961.073414251
2018-11-12 00:00:00+00:00,6352.57,6388.21,6298.5,6318.0,22277514.606640022
2018-11-13 00:00:00+00:00,6318.01,6328.36,6244.35,6260.91,22730626.44703873
2018-11-14 00:00:00+00:00,6255.86,6298.47,5324.0,5595.91,140580076.16991052
2018-11-15 00:00:00+00:00,5592.23,5641.0,5199.8,5585.0,111397897.75279188
2018-11-16 00:00:00+00:00,5571.12,5610.0,5411.74,5508.71,44480660.48146522
2018-11-17 00:00:00+00:00,5514.62,5550.66,5452.63,5503.36,15039536.137777466
2018-11-18 00:00:00+00:00,5503.36,5658.47,5500.0,5559.26,14323185.002819126
2018-11-19 00:00:00+00:00,5553.01,5559.69,4694.44,4735.44,136904721.9930575
2018-11-20 00:00:00+00:00,4732.92,4897.36,4048.58,4352.0,173102494.83974656
2018-11-21 00:00:00+00:00,4349.41,4635.0,4242.33,4538.01,93838105.30954656
2018-11-22 00:00:00+00:00,4551.47,4589.53,4194.98,4275.23,43857283.3373734
2018-11-23 00:00:00+00:00,4268.4,4364.46,4061.02,4288.26,57131533.277043104
2018-11-24 00:00:00+00:00,4288.25,4376.88,3638.48,3785.65,53895330.58370379
2018-11-25 00:00:00+00:00,3780.67,4120.0,3474.73,3938.89,106231657.0370316
2018-11-26 00:00:00+00:00,3934.22,4069.59,3522.28,3727.34,90790111.39511956
2018-11-27 00:00:00+00:00,3727.34,3834.35,3548.76,3771.01,63405773.32349581
2018-11-28 00:00:00+00:00,3771.01,4355.08,3771.0,4220.16,96994948.31512174
2018-11-29 00:00:00+00:00,4219.77,4409.77,4086.97,4249.8,67758864.85916474
2018-11-30 00:00:00+00:00,4250.0,4300.0,3861.0,3971.06,57042773.64693748
2018-12-01 00:00:00+00:00,3970.56,4264.47,3904.34,4140.39,26549143.4756498
2018-12-02 00:00:00+00:00,4140.4,4265.0,4030.0,4102.05,28792953.721044414
2018-12-03 00:00:00+00:00,4099.63,4115.15,3747.0,3834.34,41129727.85611997
2018-12-04 00:00:00+00:00,3830.81,4033.98,3730.0,3903.52,47817873.640655406
2018-12-05 00:00:00+00:00,3903.52,3913.62,3662.35,3696.69,49695419.62637325
2018-12-06 00:00:00+00:00,3694.03,3844.79,3415.22,3437.26,53212108.53479543
2018-12-07 00:00:00+00:00,3437.22,3531.0,3210.0,3380.68,89632751.88966693
2018-12-08 00:00:00+00:00,3376.27,3495.99,3241.0,3398.8,34587375.9135928
2018-12-09 00:00:00+00:00,3398.8,3633.2,3371.09,3529.75,28276908.26401016
2018-12-10 00:00:00+00:00,3528.68,3588.43,3355.0,3408.0,35358915.9700344
2018-12-11 00:00:00+00:00,3406.41,3427.27,3292.65,3353.42,30018845.723360315
2018-12-12 00:00:00+00:00,3345.01,3490.0,3325.7,3430.18,24985787.110803552
2018-12-13 00:00:00+00:00,3430.2,3441.13,3221.14,3262.73,38222944.21306812
2018-12-14 00:00:00+00:00,3263.55,3294.81,3135.55,3195.75,46138657.45586478
2018-12-15 00:00:00+00:00,3194.04,3230.0,3122.28,3179.54,18488607.09353889
2018-12-16 00:00:00+00:00,3180.84,3259.43,3178.23,3193.78,19269694.45380583
2018-12-17 00:00:00+00:00,3191.41,3590.0,3181.26,3496.73,57310685.94375667
2018-12-18 00:00:00+00:00,3499.37,3684.0,3422.77,3667.16,50578806.57808279
2018-12-19 00:00:00+00:00,3667.16,3924.01,3642.69,3684.5,77837326.16619815
2018-12-20 00:00:00+00:00,3684.03,4172.07,3656.75,4073.77,105864461.80365406
2018-12-21 00:00:00+00:00,4073.58,4162.0,3770.0,3841.08,65172505.49680386
2018-12-22 00:00:00+00:00,3842.59,4010.16,3780.09,3980.9,30643368.48341623
2018-12-23 00:00:00+00:00,3977.65,4051.0,3900.0,3943.83,18180632.800728507
2018-12-24 00:00:00+00:00,3947.82,4236.84,3944.84,4036.0,48504313.54039312
2018-12-25 00:00:00+00:00,4034.54,4049.23,3674.73,3779.99,44609304.08724561
2018-12-26 00:00:00+00:00,3780.0,3863.34,3678.8,3810.01,38344637.19928704
2018-12-27 00:00:00+00:00,3810.01,3841.17,3566.0,3591.69,42561570.97194641
2018-12-28 00:00:00+00:00,3590.26,3970.0,3575.0,3884.97,50721074.33921544
2018-12-29 00:00:00+00:00,3884.66,3961.85,3702.51,3725.48,25710961.849474262
2018-12-30 00:00:00+00:00,3728.96,3870.0,3688.76,3835.79,22003831.76929976
2018-12-31 00:00:00+00:00,3831.03,3842.89,3630.0,3693.3,24623835.83145022
2019-01-01 00:00:00+00:00,3693.85,3845.46,3629.66,3823.44,19689210.62484168
2019-01-02 00:00:00+00:00,3825.41,3918.67,3770.0,3885.87,21506229.05242669
2019-01-03 00:00:00+00:00,3890.27,3893.4,3760.0,3787.81,18193783.64488885
2019-01-04 00:00:00+00:00,3785.64,3850.33,3732.38,3817.71,28449799.949418448
2019-01-05 00:00:00+00:00,3822.0,3887.09,3780.0,3791.84,13864390.172116578
2019-01-06 00:00:00+00:00,3795.38,4090.0,3753.0,4040.71,21822722.558396287
2019-01-07 00:00:00+00:00,4040.71,4070.0,3964.01,4005.45,29820959.790263217
2019-01-08 00:00:00+00:00,4005.0,4112.0,3934.73,3994.9,47219665.14611473
2019-01-09 00:00:00+00:00,3994.75,4060.0,3948.44,4002.13,29576276.953523025
2019-01-10 00:00:00+00:00,4003.09,4036.22,3503.44,3627.51,58469732.93540503
2019-01-11 00:00:00+00:00,3627.65,3704.6,3569.85,3632.02,38394379.94766501
2019-01-12 00:00:00+00:00,3631.0,3650.35,3557.09,3617.13,11518215.851989618
2019-01-13 00:00:00+00:00,3617.75,3654.02,3476.0,3515.95,20774070.75462241
2019-01-14 00:00:00+00:00,3517.03,3714.0,3506.0,3664.28,36371609.28152766
2019-01-15 00:00:00+00:00,3664.28,3687.02,3534.68,3576.93,28829402.57281646
2019-01-16 00:00:00+00:00,3576.92,3669.0,3570.48,3605.91,27675597.469792526
2019-01-17 00:00:00+00:00,3609.5,3660.0,3534.25,3638.01,27283348.87234028
2019-01-18 00:00:00+00:00,3638.01,3641.9,3577.0,3609.21,18130903.576658268
2019-01-19 00:00:00+00:00,3609.29,3774.0,3602.6,3681.0,15021732.03146253
2019-01-20 00:00:00+00:00,3680.0,3703.27,3470.0,3536.72,19773857.52120256
2019-01-21 00:00:00+00:00,3537.42,3573.29,3485.58,3531.51,20560097.473481476
2019-01-22 00:00:00+00:00,3531.51,3615.8,3401.36,3576.81,24597950.125165157
